CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15235,218,12,2247.51,0,Segmen 1 (peringkat belanja 1)
15236,299,1,321.05,1,Segmen 2 (peringkat belanja 2)
15237,2,4,1412.32,0,Segmen 1 (peringkat belanja 1)
15238,30,3,1071.99,0,Segmen 1 (peringkat belanja 1)
15239,11,2,780.59,0,Segmen 1 (peringkat belanja 1)
15240,45,5,1706.57,0,Segmen 1 (peringkat belanja 1)
15241,67,8,1756.44,0,Segmen 1 (peringkat belanja 1)
15243,75,1,316.68,1,Segmen 2 (peringkat belanja 2)
15244,66,2,631.57,1,Segmen 2 (peringkat belanja 2)
15245,135,3,2515.84,1,Segmen 2 (peringkat belanja 2)
15246,239,2,514.15,1,Segmen 2 (peringkat belanja 2)
15247,123,1,356.0,1,Segmen 2 (peringkat belanja 2)
15249,32,13,6688.46,0,Segmen 1 (peringkat belanja 1)
15251,10,11,10484.99,0,Segmen 1 (peringkat belanja 1)
15252,37,2,740.78,1,Segmen 2 (peringkat belanja 2)
15253,17,5,918.1999999999999,0,Segmen 1 (peringkat belanja 1)
15254,128,1,300.36,1,Segmen 2 (peringkat belanja 2)
15255,67,1,890.85,1,Segmen 2 (peringkat belanja 2)
15256,149,1,98.45,1,Segmen 2 (peringkat belanja 2)
15257,284,1,317.15,1,Segmen 2 (peringkat belanja 2)
15258,169,2,623.16,1,Segmen 2 (peringkat belanja 2)
15260,101,7,1810.77,0,Segmen 1 (peringkat belanja 1)
15261,136,1,254.82,1,Segmen 2 (peringkat belanja 2)
15262,324,1,178.95000000000002,1,Segmen 2 (peringkat belanja 2)
15263,107,1,156.51,1,Segmen 2 (peringkat belanja 2)
15264,65,1,393.74,1,Segmen 2 (peringkat belanja 2)
15265,152,2,1506.1200000000001,1,Segmen 2 (peringkat belanja 2)
15266,339,1,119.3,1,Segmen 2 (peringkat belanja 2)
15267,23,5,1717.36,0,Segmen 1 (peringkat belanja 1)
15269,24,1,408.8,1,Segmen 2 (peringkat belanja 2)
15270,16,7,2379.49,0,Segmen 1 (peringkat belanja 1)
15271,8,15,2493.34,0,Segmen 1 (peringkat belanja 1)
15272,58,2,721.94,1,Segmen 2 (peringkat belanja 2)
15274,5,2,716.57,0,Segmen 1 (peringkat belanja 1)
15275,38,1,615.14,1,Segmen 2 (peringkat belanja 2)
15276,67,1,128.63,1,Segmen 2 (peringkat belanja 2)
15277,47,1,255.89999999999998,1,Segmen 2 (peringkat belanja 2)
15279,355,1,290.51,1,Segmen 2 (peringkat belanja 2)
15280,173,1,113.12,1,Segmen 2 (peringkat belanja 2)
15281,59,9,2332.15,0,Segmen 1 (peringkat belanja 1)
15286,50,1,240.55,1,Segmen 2 (peringkat belanja 2)
15287,23,2,486.69,1,Segmen 2 (peringkat belanja 2)
15288,44,5,2306.52,0,Segmen 1 (peringkat belanja 1)
15289,30,3,939.78,0,Segmen 1 (peringkat belanja 1)
15290,5,18,7943.22,0,Segmen 1 (peringkat belanja 1)
15291,26,15,4668.3,0,Segmen 1 (peringkat belanja 1)
15292,202,1,178.39,1,Segmen 2 (peringkat belanja 2)
15296,51,6,3672.86,0,Segmen 1 (peringkat belanja 1)
15297,11,3,641.94,0,Segmen 1 (peringkat belanja 1)
15298,3,12,4799.9,0,Segmen 1 (peringkat belanja 1)
15299,68,7,4507.01,0,Segmen 1 (peringkat belanja 1)
15300,65,1,496.44,1,Segmen 2 (peringkat belanja 2)
15301,51,12,5049.95,0,Segmen 1 (peringkat belanja 1)
15303,291,1,574.02,1,Segmen 2 (peringkat belanja 2)
15304,61,8,694.4000000000001,0,Segmen 1 (peringkat belanja 1)
15306,65,3,1174.35,1,Segmen 2 (peringkat belanja 2)
15307,96,1,205.3,1,Segmen 2 (peringkat belanja 2)
15308,275,1,310.47,1,Segmen 2 (peringkat belanja 2)
15311,1,91,60632.75,0,Segmen 1 (peringkat belanja 1)
15312,76,4,924.85,1,Segmen 2 (peringkat belanja 2)
15313,111,1,52.0,1,Segmen 2 (peringkat belanja 2)
15314,200,1,327.97,1,Segmen 2 (peringkat belanja 2)
15315,65,2,570.5,1,Segmen 2 (peringkat belanja 2)
15316,327,1,165.0,1,Segmen 2 (peringkat belanja 2)
15318,4,1,312.62,1,Segmen 2 (peringkat belanja 2)
15319,284,1,204.5,1,Segmen 2 (peringkat belanja 2)
15320,45,1,267.13,1,Segmen 2 (peringkat belanja 2)
15321,71,3,2748.31,0,Segmen 1 (peringkat belanja 1)
15322,86,1,679.68,1,Segmen 2 (peringkat belanja 2)
15325,104,1,161.74,1,Segmen 2 (peringkat belanja 2)
15326,334,1,311.71,1,Segmen 2 (peringkat belanja 2)
15327,53,1,208.75,1,Segmen 2 (peringkat belanja 2)
15329,40,3,1049.7,1,Segmen 2 (peringkat belanja 2)
15330,33,2,714.96,1,Segmen 2 (peringkat belanja 2)
15332,367,4,1661.06,1,Segmen 2 (peringkat belanja 2)
15333,209,1,1028.56,1,Segmen 2 (peringkat belanja 2)
15334,157,3,350.82,1,Segmen 2 (peringkat belanja 2)
15335,54,1,170.22,1,Segmen 2 (peringkat belanja 2)
15339,67,2,574.07,1,Segmen 2 (peringkat belanja 2)
15341,81,1,2020.52,1,Segmen 2 (peringkat belanja 2)
15342,130,1,406.09,1,Segmen 2 (peringkat belanja 2)
15343,88,1,364.5,1,Segmen 2 (peringkat belanja 2)
15344,1,3,563.94,0,Segmen 1 (peringkat belanja 1)
15345,46,1,393.54,1,Segmen 2 (peringkat belanja 2)
15346,333,1,252.42000000000002,1,Segmen 2 (peringkat belanja 2)
15347,367,1,201.60000000000002,1,Segmen 2 (peringkat belanja 2)
15348,73,1,158.04,1,Segmen 2 (peringkat belanja 2)
15349,159,2,463.90999999999997,1,Segmen 2 (peringkat belanja 2)
15350,374,1,115.65,1,Segmen 2 (peringkat belanja 2)
15351,13,7,1934.66,0,Segmen 1 (peringkat belanja 1)
15353,255,2,770.12,1,Segmen 2 (peringkat belanja 2)
15355,30,2,277.05,1,Segmen 2 (peringkat belanja 2)
15356,32,10,2718.03,0,Segmen 1 (peringkat belanja 1)
15358,5,22,8347.2,0,Segmen 1 (peringkat belanja 1)
15360,40,1,427.93,1,Segmen 2 (peringkat belanja 2)
15361,362,1,418.92,1,Segmen 2 (peringkat belanja 2)
15363,373,1,326.0,1,Segmen 2 (peringkat belanja 2)
15364,96,2,913.19,1,Segmen 2 (peringkat belanja 2)
15365,26,7,2314.32,0,Segmen 1 (peringkat belanja 1)
15366,76,2,602.51,1,Segmen 2 (peringkat belanja 2)
15367,58,4,1877.59,0,Segmen 1 (peringkat belanja 1)
15368,22,1,446.94000000000005,1,Segmen 2 (peringkat belanja 2)
15370,41,7,2386.05,0,Segmen 1 (peringkat belanja 1)
15372,138,1,2007.3999999999999,1,Segmen 2 (peringkat belanja 2)
15373,9,12,2415.91,0,Segmen 1 (peringkat belanja 1)
15374,129,1,168.0,1,Segmen 2 (peringkat belanja 2)
15376,41,3,1221.56,0,Segmen 1 (peringkat belanja 1)
15379,170,7,3703.29,0,Segmen 1 (peringkat belanja 1)
15380,9,5,1690.2600000000002,0,Segmen 1 (peringkat belanja 1)
15381,214,2,596.85,1,Segmen 2 (peringkat belanja 2)
15382,15,6,5955.71,0,Segmen 1 (peringkat belanja 1)
15384,170,2,642.41,1,Segmen 2 (peringkat belanja 2)
15385,41,1,316.88,1,Segmen 2 (peringkat belanja 2)
15386,187,1,394.14,1,Segmen 2 (peringkat belanja 2)
15388,271,1,140.54,1,Segmen 2 (peringkat belanja 2)
15389,173,1,500.0,1,Segmen 2 (peringkat belanja 2)
15392,5,4,1535.53,0,Segmen 1 (peringkat belanja 1)
15393,17,2,231.86,1,Segmen 2 (peringkat belanja 2)
15394,10,4,2183.54,0,Segmen 1 (peringkat belanja 1)
15395,326,1,107.45,1,Segmen 2 (peringkat belanja 2)
15396,113,1,288.18,1,Segmen 2 (peringkat belanja 2)
15397,290,1,94.0,1,Segmen 2 (peringkat belanja 2)
15398,17,2,1345.53,0,Segmen 1 (peringkat belanja 1)
15399,2,3,815.77,0,Segmen 1 (peringkat belanja 1)
15400,93,5,716.2,1,Segmen 2 (peringkat belanja 2)
15402,149,2,626.77,1,Segmen 2 (peringkat belanja 2)
15405,190,1,349.1,1,Segmen 2 (peringkat belanja 2)
15406,32,2,510.71000000000004,1,Segmen 2 (peringkat belanja 2)
15407,34,4,1046.74,0,Segmen 1 (peringkat belanja 1)
15408,265,1,267.18,1,Segmen 2 (peringkat belanja 2)
15410,85,8,3450.84,0,Segmen 1 (peringkat belanja 1)
15411,27,4,1348.93,0,Segmen 1 (peringkat belanja 1)
15412,172,1,190.53,1,Segmen 2 (peringkat belanja 2)
15414,10,3,774.9000000000001,0,Segmen 1 (peringkat belanja 1)
15415,314,1,559.61,1,Segmen 2 (peringkat belanja 2)
15416,65,4,3984.32,0,Segmen 1 (peringkat belanja 1)
15417,86,1,508.8,1,Segmen 2 (peringkat belanja 2)
15419,25,1,135.86,1,Segmen 2 (peringkat belanja 2)
15421,59,4,950.36,1,Segmen 2 (peringkat belanja 2)
15422,324,2,97.7,1,Segmen 2 (peringkat belanja 2)
15423,39,1,43.5,1,Segmen 2 (peringkat belanja 2)
15424,255,2,383.34,1,Segmen 2 (peringkat belanja 2)
15426,20,5,1404.07,0,Segmen 1 (peringkat belanja 1)
15427,34,3,1430.54,0,Segmen 1 (peringkat belanja 1)
15428,16,1,93.78,1,Segmen 2 (peringkat belanja 2)
15429,27,2,397.35,1,Segmen 2 (peringkat belanja 2)
15432,24,1,171.19,1,Segmen 2 (peringkat belanja 2)
15433,214,2,533.3,1,Segmen 2 (peringkat belanja 2)
15434,9,5,1041.48,0,Segmen 1 (peringkat belanja 1)
15435,23,1,149.29,1,Segmen 2 (peringkat belanja 2)
15436,13,3,1067.75,0,Segmen 1 (peringkat belanja 1)
15437,263,1,200.16,1,Segmen 2 (peringkat belanja 2)
15438,132,1,156.57999999999998,1,Segmen 2 (peringkat belanja 2)
15440,55,3,383.68,1,Segmen 2 (peringkat belanja 2)
15442,249,1,594.0,1,Segmen 2 (peringkat belanja 2)
15443,2,7,3213.59,0,Segmen 1 (peringkat belanja 1)
15444,10,2,1411.21,0,Segmen 1 (peringkat belanja 1)
15445,265,1,113.5,1,Segmen 2 (peringkat belanja 2)
15447,331,1,155.17,1,Segmen 2 (peringkat belanja 2)
15448,313,1,494.64,1,Segmen 2 (peringkat belanja 2)
15449,27,3,974.52,0,Segmen 1 (peringkat belanja 1)
15450,31,1,429.84,1,Segmen 2 (peringkat belanja 2)
15452,30,3,528.48,1,Segmen 2 (peringkat belanja 2)
15453,2,7,1371.77,0,Segmen 1 (peringkat belanja 1)
15454,363,1,179.1,1,Segmen 2 (peringkat belanja 2)
15456,284,3,434.59000000000003,1,Segmen 2 (peringkat belanja 2)
15457,263,1,237.07,1,Segmen 2 (peringkat belanja 2)
15458,26,1,161.64,1,Segmen 2 (peringkat belanja 2)
15460,355,1,214.26,1,Segmen 2 (peringkat belanja 2)
15462,95,3,234.6,1,Segmen 2 (peringkat belanja 2)
15463,30,1,126.14,1,Segmen 2 (peringkat belanja 2)
15464,339,1,1044.65,1,Segmen 2 (peringkat belanja 2)
15465,20,18,7354.62,0,Segmen 1 (peringkat belanja 1)
15466,86,1,334.53,1,Segmen 2 (peringkat belanja 2)
15467,10,3,524.88,0,Segmen 1 (peringkat belanja 1)
15468,52,2,467.51,1,Segmen 2 (peringkat belanja 2)
15469,51,2,538.55,1,Segmen 2 (peringkat belanja 2)
15471,3,1,454.48,1,Segmen 2 (peringkat belanja 2)
15472,114,1,371.56,1,Segmen 2 (peringkat belanja 2)
15473,15,7,1771.2,0,Segmen 1 (peringkat belanja 1)
15475,78,1,454.10999999999996,1,Segmen 2 (peringkat belanja 2)
15478,41,2,1399.92,1,Segmen 2 (peringkat belanja 2)
15480,117,1,905.5,1,Segmen 2 (peringkat belanja 2)
15482,16,12,10879.76,0,Segmen 1 (peringkat belanja 1)
15483,162,4,225.26,1,Segmen 2 (peringkat belanja 2)
15484,2,4,3590.41,0,Segmen 1 (peringkat belanja 1)
15485,31,3,2564.5,0,Segmen 1 (peringkat belanja 1)
15488,93,1,91.32000000000001,1,Segmen 2 (peringkat belanja 2)
15489,23,3,1134.28,0,Segmen 1 (peringkat belanja 1)
15491,96,6,3100.09,0,Segmen 1 (peringkat belanja 1)
15492,29,2,659.4599999999999,1,Segmen 2 (peringkat belanja 2)
15493,33,5,1953.41,0,Segmen 1 (peringkat belanja 1)
15494,22,2,1280.58,0,Segmen 1 (peringkat belanja 1)
15497,18,2,1262.2,0,Segmen 1 (peringkat belanja 1)
15498,3,27,13316.4,0,Segmen 1 (peringkat belanja 1)
15500,9,4,1131.56,0,Segmen 1 (peringkat belanja 1)
15502,16,12,10384.93,0,Segmen 1 (peringkat belanja 1)
15503,363,1,141.04,1,Segmen 2 (peringkat belanja 2)
15504,82,1,52.83,1,Segmen 2 (peringkat belanja 2)
15505,53,5,3610.96,0,Segmen 1 (peringkat belanja 1)
15506,23,3,972.08,0,Segmen 1 (peringkat belanja 1)
15507,172,1,475.86,1,Segmen 2 (peringkat belanja 2)
15508,190,6,1000.27,1,Segmen 2 (peringkat belanja 2)
15510,331,1,250.0,1,Segmen 2 (peringkat belanja 2)
15511,12,5,900.53,0,Segmen 1 (peringkat belanja 1)
15512,156,2,121.0,1,Segmen 2 (peringkat belanja 2)
15513,34,19,14758.220000000001,0,Segmen 1 (peringkat belanja 1)
15514,13,11,4023.7200000000003,0,Segmen 1 (peringkat belanja 1)
15516,45,3,62.43,1,Segmen 2 (peringkat belanja 2)
15517,234,1,267.03,1,Segmen 2 (peringkat belanja 2)
15518,65,8,1921.55,0,Segmen 1 (peringkat belanja 1)
15520,2,1,343.5,1,Segmen 2 (peringkat belanja 2)
15521,41,8,3000.2,0,Segmen 1 (peringkat belanja 1)
15522,33,2,397.99,1,Segmen 2 (peringkat belanja 2)
15523,85,1,412.01000000000005,1,Segmen 2 (peringkat belanja 2)
15524,25,1,440.0,1,Segmen 2 (peringkat belanja 2)
15525,3,3,734.37,0,Segmen 1 (peringkat belanja 1)
15526,34,2,148.44,1,Segmen 2 (peringkat belanja 2)
15527,19,8,2428.53,0,Segmen 1 (peringkat belanja 1)
15528,255,1,229.33,1,Segmen 2 (peringkat belanja 2)
15529,23,11,3962.6,0,Segmen 1 (peringkat belanja 1)
15530,22,4,1497.31,0,Segmen 1 (peringkat belanja 1)
15531,9,2,1972.39,0,Segmen 1 (peringkat belanja 1)
15532,26,4,1564.73,0,Segmen 1 (peringkat belanja 1)
15533,20,3,807.57,0,Segmen 1 (peringkat belanja 1)
15535,174,4,502.9,1,Segmen 2 (peringkat belanja 2)
15537,164,1,110.92,1,Segmen 2 (peringkat belanja 2)
15539,8,1,538.46,1,Segmen 2 (peringkat belanja 2)
15540,12,1,213.3,1,Segmen 2 (peringkat belanja 2)
15541,115,1,85.13000000000001,1,Segmen 2 (peringkat belanja 2)
15543,289,1,127.86,1,Segmen 2 (peringkat belanja 2)
15544,10,9,3546.71,0,Segmen 1 (peringkat belanja 1)
15545,55,2,288.96999999999997,1,Segmen 2 (peringkat belanja 2)
15547,8,14,4910.6,0,Segmen 1 (peringkat belanja 1)
15549,78,3,1681.46,1,Segmen 2 (peringkat belanja 2)
15550,5,4,575.63,0,Segmen 1 (peringkat belanja 1)
15551,37,1,436.06,1,Segmen 2 (peringkat belanja 2)
15552,218,1,90.12,1,Segmen 2 (peringkat belanja 2)
15553,61,1,428.93,1,Segmen 2 (peringkat belanja 2)
15554,278,1,217.2,1,Segmen 2 (peringkat belanja 2)
15555,13,16,4794.86,0,Segmen 1 (peringkat belanja 1)
15556,25,1,279.77,1,Segmen 2 (peringkat belanja 2)
15557,29,1,468.91,1,Segmen 2 (peringkat belanja 2)
15561,12,4,800.59,0,Segmen 1 (peringkat belanja 1)
15562,352,1,134.55,1,Segmen 2 (peringkat belanja 2)
15563,23,4,1400.44,0,Segmen 1 (peringkat belanja 1)
15565,51,2,173.16,1,Segmen 2 (peringkat belanja 2)
15567,19,1,186.01,1,Segmen 2 (peringkat belanja 2)
15568,3,3,758.29,0,Segmen 1 (peringkat belanja 1)
15569,104,5,1375.71,0,Segmen 1 (peringkat belanja 1)
15570,8,12,4148.82,0,Segmen 1 (peringkat belanja 1)
15571,12,4,650.4300000000001,0,Segmen 1 (peringkat belanja 1)
15572,5,7,2533.42,0,Segmen 1 (peringkat belanja 1)
15573,32,2,591.1899999999999,1,Segmen 2 (peringkat belanja 2)
15574,178,4,675.64,1,Segmen 2 (peringkat belanja 2)
15576,38,1,921.37,1,Segmen 2 (peringkat belanja 2)
15577,152,3,258.88,1,Segmen 2 (peringkat belanja 2)
15578,163,1,127.1,1,Segmen 2 (peringkat belanja 2)
15579,69,2,327.6,1,Segmen 2 (peringkat belanja 2)
15581,121,13,3675.77,0,Segmen 1 (peringkat belanja 1)
15582,25,3,682.9100000000001,1,Segmen 2 (peringkat belanja 2)
15584,24,4,720.86,0,Segmen 1 (peringkat belanja 1)
15585,177,1,455.3,1,Segmen 2 (peringkat belanja 2)
15587,51,4,913.6800000000001,0,Segmen 1 (peringkat belanja 1)
15589,256,3,478.53000000000003,1,Segmen 2 (peringkat belanja 2)
15592,47,1,388.58,1,Segmen 2 (peringkat belanja 2)
15593,71,1,199.8,1,Segmen 2 (peringkat belanja 2)
15594,16,5,1771.78,0,Segmen 1 (peringkat belanja 1)
15596,101,5,1406.59,0,Segmen 1 (peringkat belanja 1)
15597,36,1,324.57,1,Segmen 2 (peringkat belanja 2)
15598,54,1,240.68,1,Segmen 2 (peringkat belanja 2)
15599,27,2,761.74,1,Segmen 2 (peringkat belanja 2)
15601,12,14,6776.56,0,Segmen 1 (peringkat belanja 1)
15602,9,9,1297.8700000000001,0,Segmen 1 (peringkat belanja 1)
15603,79,1,48.480000000000004,1,Segmen 2 (peringkat belanja 2)
15604,53,1,216.39,1,Segmen 2 (peringkat belanja 2)
15605,37,5,1198.23,0,Segmen 1 (peringkat belanja 1)
15606,62,9,2920.16,0,Segmen 1 (peringkat belanja 1)
15607,337,1,104.76,1,Segmen 2 (peringkat belanja 2)
15608,29,4,1093.68,0,Segmen 1 (peringkat belanja 1)
15609,185,1,298.48,1,Segmen 2 (peringkat belanja 2)
15610,52,1,112.46000000000001,1,Segmen 2 (peringkat belanja 2)
15611,10,13,1591.45,0,Segmen 1 (peringkat belanja 1)
15612,37,2,195.15,1,Segmen 2 (peringkat belanja 2)
15615,11,23,10399.74,0,Segmen 1 (peringkat belanja 1)
15618,33,4,776.851,0,Segmen 1 (peringkat belanja 1)
15619,11,1,336.40000000000003,1,Segmen 2 (peringkat belanja 2)
15620,57,3,1553.18,0,Segmen 1 (peringkat belanja 1)
15621,5,4,1293.03,0,Segmen 1 (peringkat belanja 1)
15622,44,9,3709.56,0,Segmen 1 (peringkat belanja 1)
15623,142,1,301.03,1,Segmen 2 (peringkat belanja 2)
15624,117,4,588.13,1,Segmen 2 (peringkat belanja 2)
15625,104,4,1534.26,1,Segmen 2 (peringkat belanja 2)
15626,75,2,675.8,1,Segmen 2 (peringkat belanja 2)
15628,5,9,2870.2400000000002,0,Segmen 1 (peringkat belanja 1)
15630,46,2,1186.35,1,Segmen 2 (peringkat belanja 2)
15632,16,8,3285.31,0,Segmen 1 (peringkat belanja 1)
15634,18,1,243.55,1,Segmen 2 (peringkat belanja 2)
15636,90,2,724.76,1,Segmen 2 (peringkat belanja 2)
15637,53,1,223.36,1,Segmen 2 (peringkat belanja 2)
15639,135,1,425.32,1,Segmen 2 (peringkat belanja 2)
15640,5,15,12416.11,0,Segmen 1 (peringkat belanja 1)
15641,106,4,1887.2,0,Segmen 1 (peringkat belanja 1)
15643,192,3,664.0,1,Segmen 2 (peringkat belanja 2)
15644,167,4,803.54,1,Segmen 2 (peringkat belanja 2)
15645,19,1,612.01,1,Segmen 2 (peringkat belanja 2)
15646,158,3,447.64000000000004,1,Segmen 2 (peringkat belanja 2)
15648,205,2,639.5,1,Segmen 2 (peringkat belanja 2)
15649,337,2,816.0,1,Segmen 2 (peringkat belanja 2)
15651,37,3,646.3,1,Segmen 2 (peringkat belanja 2)
15652,92,1,337.74,1,Segmen 2 (peringkat belanja 2)
15653,93,2,877.4399999999999,1,Segmen 2 (peringkat belanja 2)
15654,10,2,922.53,0,Segmen 1 (peringkat belanja 1)
15655,244,1,560.67,1,Segmen 2 (peringkat belanja 2)
15656,46,4,748.5,1,Segmen 2 (peringkat belanja 2)
15657,23,1,30.0,1,Segmen 2 (peringkat belanja 2)
15658,191,5,1024.1000000000001,1,Segmen 2 (peringkat belanja 2)
15659,44,1,306.45,1,Segmen 2 (peringkat belanja 2)
15660,26,9,1600.86,0,Segmen 1 (peringkat belanja 1)
15661,318,2,309.8,1,Segmen 2 (peringkat belanja 2)
15663,107,1,138.14,1,Segmen 2 (peringkat belanja 2)
15664,51,1,386.43,1,Segmen 2 (peringkat belanja 2)
15665,169,2,2222.21,1,Segmen 2 (peringkat belanja 2)
15667,40,1,301.32,1,Segmen 2 (peringkat belanja 2)
15668,218,1,76.32000000000001,1,Segmen 2 (peringkat belanja 2)
15669,41,4,684.34,1,Segmen 2 (peringkat belanja 2)
15670,297,1,173.05,1,Segmen 2 (peringkat belanja 2)
15671,19,7,2657.13,0,Segmen 1 (peringkat belanja 1)
15673,89,4,2726.23,0,Segmen 1 (peringkat belanja 1)
15674,74,5,2446.6,0,Segmen 1 (peringkat belanja 1)
15675,82,3,323.69,1,Segmen 2 (peringkat belanja 2)
15676,19,3,3435.76,0,Segmen 1 (peringkat belanja 1)
15677,50,1,657.23,1,Segmen 2 (peringkat belanja 2)
15678,53,1,352.7,1,Segmen 2 (peringkat belanja 2)
15679,25,4,781.28,0,Segmen 1 (peringkat belanja 1)
15680,10,3,1333.68,0,Segmen 1 (peringkat belanja 1)
15681,26,5,1426.16,0,Segmen 1 (peringkat belanja 1)
15683,118,1,193.75,1,Segmen 2 (peringkat belanja 2)
15687,9,9,2993.1,0,Segmen 1 (peringkat belanja 1)
15689,120,2,254.1,1,Segmen 2 (peringkat belanja 2)
15690,5,2,239.76,1,Segmen 2 (peringkat belanja 2)
15691,253,1,136.8,1,Segmen 2 (peringkat belanja 2)
15692,29,1,191.04,1,Segmen 2 (peringkat belanja 2)
15694,1,14,6479.4,0,Segmen 1 (peringkat belanja 1)
15695,267,2,409.98,1,Segmen 2 (peringkat belanja 2)
15696,34,8,2711.11,0,Segmen 1 (peringkat belanja 1)
15699,18,1,309.65,1,Segmen 2 (peringkat belanja 2)
15700,173,2,696.68,1,Segmen 2 (peringkat belanja 2)
15701,3,4,1529.0,0,Segmen 1 (peringkat belanja 1)
15703,265,1,211.5,1,Segmen 2 (peringkat belanja 2)
15704,141,4,2293.62,0,Segmen 1 (peringkat belanja 1)
15705,202,1,143.1,1,Segmen 2 (peringkat belanja 2)
15706,64,4,1060.56,1,Segmen 2 (peringkat belanja 2)
15707,36,4,916.98,0,Segmen 1 (peringkat belanja 1)
15708,41,7,3235.25,0,Segmen 1 (peringkat belanja 1)
15709,284,1,133.25,1,Segmen 2 (peringkat belanja 2)
15712,10,5,1072.3600000000001,0,Segmen 1 (peringkat belanja 1)
15713,144,2,356.7,1,Segmen 2 (peringkat belanja 2)
15714,12,2,330.03000000000003,1,Segmen 2 (peringkat belanja 2)
15716,146,4,1101.1100000000001,1,Segmen 2 (peringkat belanja 2)
15717,235,1,150.3,1,Segmen 2 (peringkat belanja 2)
15719,33,13,5030.07,0,Segmen 1 (peringkat belanja 1)
15720,25,1,598.73,1,Segmen 2 (peringkat belanja 2)
15721,12,1,471.40000000000003,1,Segmen 2 (peringkat belanja 2)
15722,36,5,2211.21,0,Segmen 1 (peringkat belanja 1)
15723,365,1,190.7,1,Segmen 2 (peringkat belanja 2)
15724,202,2,218.25,1,Segmen 2 (peringkat belanja 2)
15725,16,1,415.25,1,Segmen 2 (peringkat belanja 2)
15727,17,7,5159.06,0,Segmen 1 (peringkat belanja 1)
15729,213,1,85.0,1,Segmen 2 (peringkat belanja 2)
15730,66,3,1120.88,1,Segmen 2 (peringkat belanja 2)
15732,213,2,294.12,1,Segmen 2 (peringkat belanja 2)
15733,283,1,162.3,1,Segmen 2 (peringkat belanja 2)
15734,115,2,1339.45,1,Segmen 2 (peringkat belanja 2)
15737,15,8,1188.1200000000001,0,Segmen 1 (peringkat belanja 1)
15738,19,16,4812.42,0,Segmen 1 (peringkat belanja 1)
15739,67,1,449.12,1,Segmen 2 (peringkat belanja 2)
15740,50,1,154.88,1,Segmen 2 (peringkat belanja 2)
15743,17,4,775.96,0,Segmen 1 (peringkat belanja 1)
15744,78,1,34.8,1,Segmen 2 (peringkat belanja 2)
15745,20,4,1094.59,0,Segmen 1 (peringkat belanja 1)
15746,135,1,196.88,1,Segmen 2 (peringkat belanja 2)
15747,13,3,946.64,0,Segmen 1 (peringkat belanja 1)
15748,41,1,144.36,1,Segmen 2 (peringkat belanja 2)
15749,236,3,44534.3,0,Segmen 1 (peringkat belanja 1)
15750,3,8,2463.05,0,Segmen 1 (peringkat belanja 1)
15752,40,7,2626.6,0,Segmen 1 (peringkat belanja 1)
15753,305,1,79.2,1,Segmen 2 (peringkat belanja 2)
15754,52,3,458.57,1,Segmen 2 (peringkat belanja 2)
15755,11,6,2364.25,0,Segmen 1 (peringkat belanja 1)
15756,62,4,528.01,1,Segmen 2 (peringkat belanja 2)
15757,66,2,714.42,1,Segmen 2 (peringkat belanja 2)
15758,25,1,205.25,1,Segmen 2 (peringkat belanja 2)
15759,219,3,253.04,1,Segmen 2 (peringkat belanja 2)
15762,66,2,583.75,1,Segmen 2 (peringkat belanja 2)
15763,32,2,1086.92,1,Segmen 2 (peringkat belanja 2)
15764,89,6,3279.97,0,Segmen 1 (peringkat belanja 1)
15766,65,1,315.06,1,Segmen 2 (peringkat belanja 2)
15768,116,3,621.8299999999999,1,Segmen 2 (peringkat belanja 2)
15769,8,26,56252.72,0,Segmen 1 (peringkat belanja 1)
15773,6,1,635.6800000000001,1,Segmen 2 (peringkat belanja 2)
15774,69,1,270.8,1,Segmen 2 (peringkat belanja 2)
15775,246,1,104.9,1,Segmen 2 (peringkat belanja 2)
15776,134,1,241.62,1,Segmen 2 (peringkat belanja 2)
15777,242,4,1047.11,1,Segmen 2 (peringkat belanja 2)
15780,184,3,475.28000000000003,1,Segmen 2 (peringkat belanja 2)
15781,26,3,345.46,1,Segmen 2 (peringkat belanja 2)
15782,10,3,2614.7400000000002,0,Segmen 1 (peringkat belanja 1)
15783,11,1,246.3,1,Segmen 2 (peringkat belanja 2)
15785,33,5,2328.9700000000003,0,Segmen 1 (peringkat belanja 1)
15786,47,3,4919.0,0,Segmen 1 (peringkat belanja 1)
15787,27,3,933.26,0,Segmen 1 (peringkat belanja 1)
15789,359,1,351.3,1,Segmen 2 (peringkat belanja 2)
15790,11,1,218.75,1,Segmen 2 (peringkat belanja 2)
15791,44,2,1612.69,1,Segmen 2 (peringkat belanja 2)
15793,15,3,965.61,0,Segmen 1 (peringkat belanja 1)
15795,150,1,610.01,1,Segmen 2 (peringkat belanja 2)
15796,2,8,2708.61,0,Segmen 1 (peringkat belanja 1)
15797,114,4,2207.4,0,Segmen 1 (peringkat belanja 1)
15799,76,3,884.14,1,Segmen 2 (peringkat belanja 2)
15800,108,2,696.89,1,Segmen 2 (peringkat belanja 2)
15801,47,3,1063.95,1,Segmen 2 (peringkat belanja 2)
15802,143,1,451.42,1,Segmen 2 (peringkat belanja 2)
15803,52,1,415.82000000000005,1,Segmen 2 (peringkat belanja 2)
15804,1,13,4206.39,0,Segmen 1 (peringkat belanja 1)
